suburb,sale_date,price
Mount Eden,2023-10-13,978023.27
Grey Lynn,2021-07-06,813205.47
Ponsonby,2024-11-16,1502023.87
Epsom,2024-09-18,959516.02
Epsom,2025-05-27,944009.94
Mount Eden,2025-04-20,1002568.56
Epsom,2023-04-10,1014030.32
Ponsonby,2024-11-11,1443947.76
Ponsonby,2024-03-27,1482365.64
Epsom,2024-12-31,863459.74
Ponsonby,2025-02-21,1417261.67
Epsom,2022-12-01,878383.63
Epsom,2021-12-04,850144.31
Albany,2022-08-06,727906.56
Manukau,2022-05-02,862766.66
Epsom,2021-04-30,859761.98
Epsom,2021-12-13,904442.09
Albany,2023-03-27,809498.39
Ponsonby,2022-05-30,1244939.41
Ponsonby,2022-12-21,1463795.96
Grey Lynn,2024-03-24,1132687.42
Grey Lynn,2025-09-09,1165482.07
Epsom,2022-03-27,791980.52
Grey Lynn,2025-01-03,953609.81
Grey Lynn,2021-08-22,894723.59
Remuera,2023-10-31,1412212.72
Mount Eden,2025-07-27,1051755.32
Mount Eden,2021-10-24,1004031.02
Albany,2023-07-08,843714.74
Remuera,2025-08-05,1730771.87
Grey Lynn,2022-08-29,861280.3
Grey Lynn,2023-09-11,1144355.06
Mount Eden,2023-06-21,881529.19
Grey Lynn,2023-01-22,941521.52
Grey Lynn,2022-04-01,766869.94
Remuera,2022-12-18,1579377.11
Epsom,2025-10-27,882796.02
Mount Eden,2025-06-19,1113489.64
Remuera,2023-03-27,1830344.58
Remuera,2025-12-29,1813267.36
Epsom,2023-02-24,938362.29
Epsom,2023-06-06,1043380.7
Ponsonby,2021-03-16,1238455.85
Mount Eden,2025-11-07,1092766.09
Remuera,2025-05-05,1814581.62
Ponsonby,2021-03-09,963613.45
Remuera,2022-11-30,1617983.63
Manukau,2022-11-26,770860.7
Manukau,2025-10-01,1165960.09
Ponsonby,2023-01-04,1097495.84
Mount Eden,2021-10-03,771978.64
Manukau,2025-12-07,1067064.19
Remuera,2021-04-16,1558162.77
Manukau,2023-07-29,960542.71
Manukau,2022-07-05,768831.7
Remuera,2021-11-11,1710377.47
Remuera,2021-07-26,1590952.49
Mount Eden,2026-01-22,1043809.61
Grey Lynn,2021-04-12,860877.25
Remuera,2023-09-17,1668400.55
Epsom,2023-10-24,1085071.98
Epsom,2024-01-11,901927.37
Ponsonby,2023-12-06,1341720.33
Manukau,2024-10-31,852577.93
Ponsonby,2024-01-29,1379866.86
Albany,2024-05-19,671351.65
Grey Lynn,2021-09-16,914151.01
Grey Lynn,2021-08-22,1000251.44
Grey Lynn,2021-12-22,995526.68
Remuera,2024-06-10,1838529.17
Manukau,2021-07-22,978049.67
Grey Lynn,2026-01-12,1032017.72
Remuera,2025-09-29,1687196.47
Albany,2025-10-29,774365.3
Mount Eden,2024-12-29,1100015.12
Manukau,2023-03-29,850952.76
Albany,2025-01-17,917237.0
Remuera,2025-11-18,1592533.45
Albany,2024-01-20,929026.45
Epsom,2025-08-02,1228759.25
Manukau,2022-06-10,869398.78
Mount Eden,2023-12-18,762042.84
Ponsonby,2025-03-08,1419893.54
Remuera,2023-02-25,1705486.06
Manukau,2022-09-15,721382.71
Grey Lynn,2022-11-11,802069.53
Manukau,2021-06-27,736294.42
Albany,2024-01-22,745873.72
Ponsonby,2024-04-06,1386189.27
Remuera,2021-07-22,1643314.9
Manukau,2024-05-26,1051300.45
Epsom,2023-08-18,974823.65
Albany,2023-09-11,690348.27
Albany,2024-09-10,797605.11
Albany,2022-11-30,671191.79
Ponsonby,2023-10-05,1239137.24
Albany,2025-06-27,1056518.42
Remuera,2021-10-29,1648091.09
Remuera,2021-12-04,1526767.19
Albany,2023-07-16,833001.9
Mount Eden,2023-12-27,1023342.08
Grey Lynn,2021-04-26,852107.41
Mount Eden,2024-01-05,920572.23
Manukau,2024-12-17,1087797.89
Manukau,2021-11-18,1060228.66
Manukau,2024-12-23,1062764.79
Albany,2023-04-04,960555.47
Grey Lynn,2024-05-17,2750000.0
Mount Eden,2021-10-31,973447.31
Remuera,2023-06-10,1735115.93
Ponsonby,2024-06-07,1387806.62
Epsom,2023-08-25,985733.15
Ponsonby,2025-10-01,1459541.32
Grey Lynn,2021-04-21,932025.89
Mount Eden,2023-02-20,1136759.42
Albany,2024-04-15,659916.32
Manukau,2021-10-27,878974.16
Mount Eden,2022-04-10,1005385.34
Epsom,2022-11-07,867230.77
Manukau,2025-11-19,1003052.43
Epsom,2023-11-02,1234089.81
Manukau,2024-12-16,1209864.22
Epsom,2024-06-30,1007810.31
Mount Eden,2023-05-03,1080001.43
Mount Eden,2024-10-07,1238135.46
Manukau,2024-02-13,1093066.09
Albany,2024-01-14,688636.53
Ponsonby,2022-07-16,1259607.34
Albany,2024-02-28,726838.63
Albany,2024-01-03,735139.18
Manukau,2022-06-30,2750000.0
Epsom,2021-06-28,1079218.68
Manukau,2026-02-01,1099976.83
Remuera,2021-09-30,1478995.49
Remuera,2021-09-06,1515314.48
Albany,2023-01-18,2250000.0
Remuera,2023-03-05,1608664.06
Ponsonby,2025-09-24,1530088.7
Remuera,2024-12-09,1774526.16
Epsom,2023-01-14,920034.06
Manukau,2022-04-09,942973.68
Ponsonby,2026-01-20,1475609.21
Remuera,2024-11-24,1590899.09
Albany,2022-07-13,779438.94
Albany,2025-01-13,984117.84
Remuera,2022-11-21,1651410.7
Ponsonby,2022-06-29,1140579.36
Grey Lynn,2024-12-31,1180273.9
Grey Lynn,2024-10-19,1097771.61
Epsom,2021-06-30,1058086.13
Remuera,2022-04-26,1753991.44
Epsom,2024-06-25,1015018.95
Manukau,2025-03-08,1004625.1
Manukau,2023-01-12,963349.1
Albany,2022-08-02,731237.33
Manukau,2023-10-18,953583.24
Ponsonby,2021-05-15,1380512.87
Grey Lynn,2021-08-04,826858.58
Manukau,2025-08-30,978766.22
Manukau,2023-10-26,973319.66
Mount Eden,2022-08-08,945465.37
Epsom,2025-05-07,1171132.24
Grey Lynn,2023-07-14,766585.47
Remuera,2026-01-27,1649471.05
Mount Eden,2025-08-27,1130451.47
Mount Eden,2023-08-22,868420.21
Mount Eden,2023-11-11,1092705.22
Manukau,2022-01-17,1151718.93
Epsom,2021-09-26,846219.29
Ponsonby,2021-06-20,1253912.52
Remuera,2024-06-04,1699683.24
Grey Lynn,2023-01-09,957423.12
Epsom,2024-08-14,1119393.6
Epsom,2026-01-15,881170.62
Albany,2022-03-09,663100.42
Ponsonby,2021-04-25,1452274.79
Remuera,2025-07-09,1693102.12
Ponsonby,2021-07-17,1319885.33
Manukau,2023-11-03,1137999.34
Remuera,2024-11-13,1724476.88
Grey Lynn,2025-12-25,1187514.55
Ponsonby,2022-05-02,1418385.3
Mount Eden,2021-06-10,918981.38
Ponsonby,2026-01-03,1461649.81
Epsom,2022-11-14,1018014.72
Mount Eden,2024-10-27,1039008.11
Ponsonby,2024-06-10,1468914.32
Epsom,2025-03-26,962679.4
Manukau,2024-11-27,1065818.22
Epsom,2025-10-03,1022801.39
Ponsonby,2025-11-05,1400548.31
Ponsonby,2025-08-23,1390228.36
Remuera,2024-01-30,1850908.05
Epsom,2022-08-25,949282.15
Ponsonby,2025-06-07,1487535.8
Grey Lynn,2025-11-27,971612.9
Epsom,2025-04-09,987396.72
Ponsonby,2021-04-27,1263567.34
Manukau,2025-10-04,1175531.28
Grey Lynn,2024-07-08,984066.81
Mount Eden,2024-05-21,948283.44
Grey Lynn,2021-08-29,980354.24
Manukau,2023-12-14,1053010.4
Ponsonby,2023-02-11,1393455.59
Ponsonby,2023-08-31,1437710.54
Grey Lynn,2021-04-27,778727.38
Ponsonby,2021-12-26,1462875.3
Remuera,2024-10-28,4500000.0
Manukau,2025-06-30,1177845.08
Mount Eden,2025-04-03,1049789.47
Ponsonby,2026-01-09,1328594.7
Grey Lynn,2021-03-15,842198.62
Remuera,2022-03-26,1641558.61
Manukau,2025-01-22,1074940.14
Manukau,2024-09-20,887793.99
Manukau,2024-04-05,1179763.28
Remuera,2022-03-08,1711460.94
Remuera,2023-08-24,1670243.51
Remuera,2022-03-16,1628865.5
Epsom,2024-05-12,952516.98
Epsom,2021-12-05,820733.64
Ponsonby,2023-02-08,1335980.0
Mount Eden,2021-10-17,891120.23
Mount Eden,2025-10-18,1130186.72
Mount Eden,2022-06-01,944665.68
Ponsonby,2022-11-08,1296811.75
Manukau,2024-03-06,1050851.72
Epsom,2023-08-02,823440.13
Remuera,2021-04-06,1583073.94
Manukau,2025-05-09,1060273.5
Mount Eden,2022-03-09,930424.18
Remuera,2024-07-27,4500000.0
Remuera,2022-10-22,1565665.81
Ponsonby,2025-06-15,1484049.35
Manukau,2022-06-16,1080300.04
Ponsonby,2022-08-04,1445593.31
Remuera,2021-03-07,1557708.06
Ponsonby,2023-07-14,1265792.51
Remuera,2022-08-14,1707091.55
Albany,2025-04-02,834120.72
Ponsonby,2021-11-15,1291872.59
Remuera,2022-12-31,1509773.98
Epsom,2024-05-09,909144.99
Albany,2025-07-02,803076.45
Mount Eden,2022-12-11,980027.28
Epsom,2022-11-05,930204.55
Grey Lynn,2022-02-09,1039963.39
Mount Eden,2021-04-21,789316.95
Mount Eden,2022-10-21,890813.57
Albany,2024-02-15,786491.66
Albany,2022-10-29,845709.29
Ponsonby,2024-08-25,1379541.9
Mount Eden,2024-10-01,1110181.27
Ponsonby,2025-04-12,1401175.45
Epsom,2022-10-04,922623.59
Ponsonby,2023-12-23,1422179.09
Albany,2025-04-24,754319.98
Epsom,2022-12-02,902953.1
Epsom,2024-10-06,959458.98
Manukau,2021-11-16,770913.07
Remuera,2022-04-03,1639800.42
Ponsonby,2025-02-10,1462035.06
Epsom,2022-07-26,865387.61
Mount Eden,2024-05-31,878757.03
Grey Lynn,2025-08-24,1080382.38
Albany,2023-10-23,736908.99
Albany,2023-08-19,813516.2
Manukau,2023-01-05,2750000.0
Remuera,2025-08-29,1956923.27
Albany,2021-11-06,778205.75
Manukau,2022-04-18,1011560.74
Epsom,2021-07-09,789857.67
Remuera,2025-01-28,1762919.81
Albany,2023-06-16,681841.33
Mount Eden,2022-11-05,860883.0
Ponsonby,2022-09-29,1335279.3
Manukau,2024-10-27,972371.84
Epsom,2024-04-28,1009643.71
Mount Eden,2022-05-21,968760.38
Mount Eden,2023-01-18,786764.57
Ponsonby,2025-07-26,1529428.55
Ponsonby,2024-06-30,1421175.93
Mount Eden,2024-08-13,1065326.71
Albany,2022-12-12,790148.23
Ponsonby,2024-12-25,1381372.13
Ponsonby,2026-02-08,1364660.08
Epsom,2025-08-03,1051962.85
Epsom,2024-06-03,951095.22
Albany,2022-12-15,806033.33
Epsom,2022-01-28,963622.16
Grey Lynn,2023-09-18,959184.78
Manukau,2021-03-21,653875.3
Manukau,2021-12-30,701991.21
Mount Eden,2023-04-01,962207.73
Epsom,2022-08-09,870338.57
Mount Eden,2025-01-08,855032.43
Ponsonby,2024-06-18,1414868.88
Epsom,2021-06-19,1022579.68
Ponsonby,2025-04-27,1474167.15
Grey Lynn,2024-12-10,1015162.9
Ponsonby,2023-05-28,1453555.07
Grey Lynn,2022-01-16,937255.71
Manukau,2021-09-12,826958.64
Mount Eden,2023-07-27,1078521.42
Remuera,2022-06-11,1652768.82
Grey Lynn,2024-08-10,1070335.99
Remuera,2022-05-20,1663767.87
Mount Eden,2022-04-04,894318.36
Manukau,2025-02-17,992151.04
Epsom,2021-10-15,894113.02
Epsom,2023-08-27,1000000.83
Epsom,2023-05-31,746138.29
Grey Lynn,2022-06-14,727744.0
Epsom,2022-04-30,1003373.11
Manukau,2023-09-13,1056387.94
Manukau,2021-10-22,625652.6
Manukau,2023-03-25,940117.5
Albany,2021-04-24,827808.69
Remuera,2022-03-12,1583491.95
Manukau,2025-08-05,1240476.83
Remuera,2021-09-17,1681261.9
Remuera,2024-08-26,1678789.39
Manukau,2026-01-23,1064734.0
Epsom,2021-05-02,603164.27
Mount Eden,2022-04-15,938210.29
Ponsonby,2023-07-30,1352549.1
Ponsonby,2022-09-20,1208625.87
Manukau,2023-08-26,1051656.37
Grey Lynn,2024-05-10,964232.48
Epsom,2026-02-02,1137008.89
Albany,2023-11-14,744725.57
Remuera,2023-06-10,1558238.11
Grey Lynn,2023-03-31,950499.19
Remuera,2023-09-27,1606999.16
Epsom,2024-11-24,1092642.92
Grey Lynn,2024-06-26,1120307.31
Grey Lynn,2025-03-27,974535.48
Epsom,2022-10-07,1004328.06
Grey Lynn,2022-08-11,907600.11
Grey Lynn,2025-07-20,1078469.29
Epsom,2022-01-20,733458.66
Mount Eden,2022-02-10,709544.86
Ponsonby,2022-01-18,1273898.34
Epsom,2021-04-30,861931.18
Grey Lynn,2023-01-30,960336.64
Grey Lynn,2025-11-11,912841.29
Mount Eden,2021-12-14,927302.69
Remuera,2024-11-09,1699826.91
Mount Eden,2025-06-05,943131.22
Epsom,2021-08-27,959919.8
Mount Eden,2022-12-21,891627.24
Albany,2024-09-19,890072.41
Epsom,2022-12-25,1067001.37
Manukau,2024-12-15,1091004.79
Albany,2021-05-14,763122.25
Grey Lynn,2022-04-30,845548.24
Ponsonby,2023-12-26,1300192.17
Manukau,2023-03-27,1099625.9
Albany,2023-11-24,777641.53
Grey Lynn,2026-01-25,894567.87
Manukau,2025-10-13,1097334.02
Ponsonby,2025-01-03,1454350.39
Albany,2023-08-01,739590.21
Grey Lynn,2023-03-23,993347.55
Ponsonby,2022-08-05,1277388.26
Ponsonby,2023-08-14,1416568.78
Epsom,2021-03-02,862714.93
Mount Eden,2024-12-19,1116213.06
Ponsonby,2023-11-18,1377072.69
Manukau,2023-08-20,894846.48
Manukau,2025-02-12,853478.25
Ponsonby,2023-02-06,1376951.88
Remuera,2024-08-09,1550828.79
Manukau,2022-09-21,1036206.27
Remuera,2023-08-13,1731714.72
Epsom,2024-10-12,1046980.4
Albany,2023-10-20,743227.98
Grey Lynn,2023-07-04,1011093.77
Remuera,2024-11-06,1714055.41
Epsom,2022-06-26,828613.27
Epsom,2021-11-28,847701.84
Remuera,2025-11-20,1885732.73
Mount Eden,2025-09-17,1227503.92
Remuera,2023-10-18,1655103.65
Manukau,2021-03-06,882025.74
Remuera,2023-12-27,1706553.49
Grey Lynn,2023-11-01,1073442.51
Epsom,2021-10-05,914731.52
Manukau,2022-04-06,970282.5
Remuera,2023-04-09,1495667.22
Epsom,2023-09-11,907567.34
Ponsonby,2024-06-15,1412153.96
Remuera,2022-12-30,1722016.03
Epsom,2022-04-03,884004.65
Mount Eden,2024-06-11,1089567.99
Ponsonby,2021-08-16,1180538.1
Albany,2023-01-10,689925.94
Mount Eden,2022-02-17,930262.55
Remuera,2025-03-04,1650105.07
Remuera,2025-05-20,1881791.55
Remuera,2021-11-28,1583272.57
Ponsonby,2022-01-08,1517123.25
Mount Eden,2023-06-09,1004557.83
Remuera,2022-09-22,1538051.56
Manukau,2023-12-23,1039470.05
Ponsonby,2021-10-31,1464531.59
Grey Lynn,2023-08-19,1036107.29
Epsom,2021-05-26,886949.35
Ponsonby,2024-10-11,1488340.56
Manukau,2022-04-03,678597.17
Remuera,2025-01-17,1768510.73
Remuera,2022-04-28,1767200.41
Remuera,2022-07-24,1598478.65
Albany,2024-01-13,922759.25
Ponsonby,2022-08-08,1145745.01
Mount Eden,2022-03-26,876693.15
Albany,2024-07-10,709915.68
Grey Lynn,2022-02-22,985899.21
Remuera,2025-07-04,1756667.05
Albany,2023-05-20,779158.97
Ponsonby,2024-09-04,1428920.5
Mount Eden,2023-02-09,946720.46
Ponsonby,2021-12-27,1386722.6
Remuera,2021-07-01,1503738.46
Ponsonby,2025-05-10,1308484.8
Epsom,2022-12-19,1030761.64
Grey Lynn,2025-05-11,917771.63
Manukau,2023-11-23,1185795.14
Epsom,2022-01-28,958448.77
Mount Eden,2024-03-13,924354.81
Epsom,2025-01-08,1017568.69
Manukau,2023-03-10,939337.42
Ponsonby,2025-01-12,1419733.04
Epsom,2022-12-13,940303.18
Albany,2022-10-06,711529.92
Grey Lynn,2024-08-21,1027408.85
Remuera,2023-08-07,4500000.0
Remuera,2022-03-16,1409469.98
Albany,2025-09-05,982708.94
Grey Lynn,2023-09-04,993787.12
Remuera,2025-08-25,1787683.84
Ponsonby,2023-03-31,1229782.75
Manukau,2025-08-10,1128705.76
Manukau,2024-02-11,934422.24
Ponsonby,2025-09-13,1456545.68
Albany,2021-10-20,619727.9
Remuera,2024-11-15,1783018.56
Albany,2025-02-16,912653.95
Albany,2023-09-25,793605.34
Epsom,2023-01-07,978391.15
Epsom,2023-12-14,985177.87
Grey Lynn,2022-11-08,1068170.01
Manukau,2021-12-25,793680.71
Ponsonby,2022-02-11,1329794.38
Albany,2021-12-07,777136.93
Mount Eden,2023-12-24,948197.45
Ponsonby,2025-12-09,1422745.59
Albany,2022-04-19,655755.1
Remuera,2021-04-06,1459776.84
Grey Lynn,2023-08-27,1077137.29
Ponsonby,2025-07-11,1382437.87
Ponsonby,2024-01-13,1334286.99
Ponsonby,2024-08-15,1446967.07
Epsom,2024-04-19,1085210.48
Ponsonby,2022-08-08,1180393.37
Remuera,2023-04-15,1645603.3
Mount Eden,2023-08-13,865459.71
Remuera,2024-04-30,1798535.54
Albany,2023-07-26,904064.31
Mount Eden,2025-02-17,1221496.56
Remuera,2021-06-25,1438175.85
Mount Eden,2024-08-02,1036550.78
Ponsonby,2023-04-02,1396602.59
Mount Eden,2023-05-18,746185.17
Remuera,2025-08-11,1857372.06
Epsom,2023-07-30,946574.85
Manukau,2025-03-30,1137272.17
Remuera,2022-01-31,1680075.56
Ponsonby,2021-04-04,1227559.72
Albany,2025-02-10,779839.94
Grey Lynn,2023-01-04,963455.74
Ponsonby,2024-04-14,1433213.5
Mount Eden,2023-01-29,905794.44
Grey Lynn,2023-10-21,821480.43
Epsom,2024-06-21,881357.5
Albany,2023-06-25,936414.08
Manukau,2023-12-20,943244.38
Manukau,2025-07-21,1109204.67
Ponsonby,2022-02-01,1372267.65
Grey Lynn,2022-04-26,942463.66
Mount Eden,2021-09-01,602403.3
Albany,2022-12-04,685199.39
Grey Lynn,2024-03-19,985994.87
Manukau,2022-01-05,924845.86
Remuera,2021-02-27,1598921.65
Manukau,2022-10-02,982160.61
Manukau,2021-07-02,837309.02
Remuera,2025-08-07,1557664.19
Remuera,2024-08-17,1698988.59
Epsom,2025-05-09,1049841.39
Remuera,2022-07-11,1661730.6
Epsom,2025-08-18,1020631.68
Ponsonby,2022-06-07,1269288.49
Manukau,2022-08-05,1049010.21
Ponsonby,2023-05-18,1480448.44
Epsom,2023-11-15,1092930.75
Albany,2023-10-15,806996.97
Manukau,2025-01-22,1145820.69
Epsom,2021-12-17,882777.1
Manukau,2021-05-21,666253.46
Grey Lynn,2022-09-28,1021507.04
Remuera,2024-02-16,1833006.51
Epsom,2021-11-23,867621.47
Remuera,2023-05-11,1743053.22
Remuera,2021-03-22,1533122.74
Albany,2025-02-03,834696.69
Grey Lynn,2022-09-03,868566.47
Epsom,2024-09-09,923439.65
Manukau,2021-04-09,826368.62
Remuera,2023-09-06,1623644.04
Mount Eden,2025-11-25,1036621.09
Mount Eden,2022-01-06,1022633.79
Manukau,2023-11-07,1042425.04
Remuera,2025-05-25,1776859.11
Manukau,2024-02-26,861455.1
Mount Eden,2023-06-24,835897.97
Ponsonby,2021-04-09,1254975.63
Albany,2024-10-11,712513.15
Manukau,2021-06-07,903658.51
Manukau,2025-12-22,1169211.86
Mount Eden,2021-05-13,909162.27
Remuera,2024-04-26,1677026.79
Mount Eden,2024-02-15,958181.34
Albany,2024-11-19,837287.69
Remuera,2021-08-28,1595374.89
Albany,2024-11-22,926941.63
Albany,2024-11-11,934868.09
Albany,2025-04-13,752237.27
Manukau,2022-04-28,856485.84
Albany,2025-01-09,799484.25
Epsom,2023-01-04,696597.1
Albany,2022-08-18,757646.58
Ponsonby,2025-03-31,1338193.4
Albany,2023-12-23,851391.67
Albany,2021-10-31,657626.8
Ponsonby,2025-04-09,1476915.82
Remuera,2024-09-15,1636593.34
Epsom,2024-01-01,873214.37
Mount Eden,2025-05-06,1056039.48
Ponsonby,2024-02-13,1277788.8
Remuera,2021-11-29,1542646.96
Ponsonby,2025-11-26,1487695.2
Epsom,2025-05-07,1043991.79
Ponsonby,2025-02-17,1432471.64
Grey Lynn,2023-08-05,781956.61
Grey Lynn,2025-03-30,1279493.72
Manukau,2022-10-22,836692.3
Epsom,2022-02-27,808023.51
Ponsonby,2021-05-08,1435190.46
Ponsonby,2025-11-19,1477230.22
Mount Eden,2025-07-15,1125825.51
Grey Lynn,2023-09-28,1056067.18
Ponsonby,2025-10-26,1376643.17
Epsom,2025-02-07,992912.62
Ponsonby,2022-11-21,1171237.95
Albany,2022-10-31,735690.14
Manukau,2022-04-08,818293.04
Grey Lynn,2024-09-16,1012560.57
Mount Eden,2025-01-21,892795.88
Mount Eden,2024-05-19,913163.05
Mount Eden,2025-05-06,1021585.16
Remuera,2025-06-26,4500000.0
Grey Lynn,2024-01-05,975504.57
Epsom,2024-02-20,1127059.2
Remuera,2023-01-13,1504682.42
Ponsonby,2023-07-14,1320705.88
Manukau,2022-10-12,938958.77
Ponsonby,2023-01-09,1132815.34
Remuera,2023-04-01,1596913.42
Mount Eden,2021-08-01,783038.11
Albany,2021-06-05,619010.19
Manukau,2025-11-18,1024999.12
Grey Lynn,2023-03-29,915006.34
Grey Lynn,2021-11-15,744689.14
Mount Eden,2023-04-24,970132.34
Manukau,2025-12-17,967870.58
Mount Eden,2022-09-08,953754.09
Ponsonby,2022-05-20,1287820.47
Remuera,2022-08-16,1563211.96
Remuera,2025-11-09,1860834.49
Grey Lynn,2025-12-16,1026283.95
Grey Lynn,2022-09-23,756902.45
Epsom,2024-06-21,884571.0
Ponsonby,2022-11-18,1350299.34
Grey Lynn,2025-01-24,898489.43
Albany,2025-12-12,762770.87
Manukau,2022-12-16,977375.89
Albany,2021-06-28,557303.38
Manukau,2025-07-05,1159375.03
Albany,2023-11-11,770638.95
Epsom,2025-05-07,1115123.92
Mount Eden,2023-12-17,917669.37
Mount Eden,2021-07-08,965377.28
Mount Eden,2023-06-06,887961.55
Epsom,2021-06-29,968314.85
Manukau,2024-07-20,981096.31
Grey Lynn,2024-05-27,1084617.36
Epsom,2026-01-29,1252756.8
Remuera,2021-12-29,1651657.55
Ponsonby,2025-11-15,1357388.68
Manukau,2023-11-18,1029296.21
Epsom,2024-07-30,890852.14
Mount Eden,2022-10-01,803919.6
Grey Lynn,2024-04-26,968631.07
Remuera,2023-06-16,1745751.15
Remuera,2024-02-08,1544233.91
Epsom,2025-01-24,960230.34
Epsom,2023-11-19,1025731.74
Ponsonby,2025-01-14,1492339.69
Ponsonby,2023-01-07,1134192.75
Grey Lynn,2021-03-10,778612.22
Albany,2022-02-28,604549.35
Albany,2022-03-17,713658.07
Epsom,2025-10-05,1112781.82
Grey Lynn,2024-05-07,951637.05
Manukau,2022-09-22,907486.55
Epsom,2024-10-01,1162061.85
Albany,2023-01-20,737820.0
Mount Eden,2021-04-20,922413.64
Manukau,2023-07-14,966096.46
Epsom,2022-09-09,1021227.99
Remuera,2025-12-29,1794500.23
Mount Eden,2025-04-13,1136564.94
Grey Lynn,2025-07-26,1159858.98
Albany,2023-09-12,955667.89
Ponsonby,2022-04-23,1345026.58
Ponsonby,2025-10-19,1472468.03
Ponsonby,2021-06-25,1252021.9
Remuera,2021-10-11,1622233.91
Epsom,2021-03-17,849578.72
Epsom,2022-07-03,838359.17
Ponsonby,2022-02-04,1379715.92
Albany,2021-03-14,588943.18
Remuera,2021-03-31,1564643.79
Ponsonby,2022-12-24,1316642.41
Mount Eden,2022-01-28,868242.31
Epsom,2021-12-09,912611.31
Remuera,2021-05-21,1572303.16
Ponsonby,2024-12-09,1607769.58
Albany,2023-02-25,920958.81
Grey Lynn,2021-05-17,918968.88
Mount Eden,2023-08-31,1072811.46
Epsom,2023-06-06,903466.83
Ponsonby,2024-10-31,1557447.42
Epsom,2025-05-19,1135194.48
Epsom,2022-10-03,734176.29
Manukau,2023-11-01,2750000.0
Ponsonby,2022-08-10,1398945.93
Epsom,2022-01-29,811351.51
Manukau,2025-07-18,1024014.38
Grey Lynn,2023-05-01,1005186.18
Albany,2021-06-22,694259.06
Albany,2022-06-15,705001.01
Epsom,2021-12-18,961444.68
Ponsonby,2025-04-11,1425468.96
Mount Eden,2025-01-03,1071953.4
Ponsonby,2023-01-06,1484099.13
Remuera,2024-11-03,1674720.27
Remuera,2024-08-02,1672643.89
Mount Eden,2024-06-11,950872.36
Manukau,2025-10-03,1138913.39
Remuera,2023-05-17,1593391.24
Ponsonby,2024-01-17,1379520.29
Manukau,2021-07-29,961702.74
Ponsonby,2024-06-21,1383994.6
Ponsonby,2025-04-03,1357318.68
Ponsonby,2025-04-08,1385038.14
Epsom,2025-05-14,1117463.84
Albany,2023-08-16,584849.81
Mount Eden,2021-06-25,937876.52
Albany,2022-01-28,619645.51
Manukau,2024-05-10,1027149.02
Grey Lynn,2024-07-14,1065742.45
Albany,2024-03-03,836331.15
Albany,2025-10-12,767981.27
Mount Eden,2022-05-13,907691.97
Ponsonby,2024-02-08,1227739.65
Epsom,2022-12-10,1020228.74
Remuera,2023-09-21,1691062.44
Manukau,2021-09-13,848883.25
Albany,2024-06-10,810941.61
Manukau,2022-11-20,842417.32
Manukau,2025-01-02,924692.72
Albany,2023-07-02,860450.72
Manukau,2022-04-03,893980.04
Ponsonby,2025-05-27,1683040.49
Grey Lynn,2023-02-01,948616.43
Grey Lynn,2021-04-04,854752.35
Mount Eden,2022-10-09,1004385.47
Grey Lynn,2021-06-22,1000843.66
Albany,2023-01-30,783149.02
Manukau,2022-01-19,823244.19
Albany,2023-01-31,731785.73
Grey Lynn,2023-10-18,986484.67
Mount Eden,2021-06-02,969115.93
Mount Eden,2023-09-02,1211656.57
Albany,2025-06-11,2250000.0
Grey Lynn,2026-01-26,1242944.76
Remuera,2025-10-17,1815327.42
Epsom,2025-08-15,962405.74
Albany,2024-04-27,835105.49
Ponsonby,2025-06-23,1435536.94
Manukau,2023-10-29,1061216.18
Epsom,2021-06-23,864208.23
Albany,2022-07-17,828524.72
Remuera,2021-04-10,1729656.39
Albany,2023-09-11,793402.87
Albany,2021-03-04,729462.33
Ponsonby,2021-04-30,1164478.66
Grey Lynn,2023-12-22,948871.15
Mount Eden,2024-10-08,1025809.08
Manukau,2025-12-18,1001148.01
Epsom,2022-09-20,888674.62
Mount Eden,2021-07-25,712425.14
Ponsonby,2022-03-28,1250040.46
Ponsonby,2024-11-25,1479518.53
Albany,2024-02-05,781223.94
Albany,2021-06-23,604604.77
Ponsonby,2023-04-27,1339493.94
Albany,2025-06-12,1030583.55
Ponsonby,2023-09-16,1300841.39
Manukau,2024-08-27,1079788.84
Albany,2025-04-27,798004.76
Mount Eden,2023-06-08,1039968.95
Epsom,2023-06-23,1163084.96
Mount Eden,2023-03-26,933232.3
Remuera,2022-06-11,1619320.57
Mount Eden,2021-04-05,810509.68
Grey Lynn,2021-03-03,727071.38
Albany,2023-03-14,911515.23
Epsom,2025-06-20,1028379.44
Mount Eden,2024-04-21,1090221.47
Ponsonby,2022-03-29,1389654.51
Ponsonby,2021-11-27,1247823.48
Grey Lynn,2023-09-08,721476.16
Ponsonby,2023-09-18,1267472.52
Manukau,2025-01-12,924756.45
Epsom,2025-11-20,1099665.49
